0.000000 1.000000 0.857930 7.985148 
0.002000 1.000000 0.849627 7.974341 
0.004000 1.000000 0.841120 7.963651 
0.006000 1.000000 0.832411 7.953080 
0.008000 1.000000 0.823504 7.942630 
0.010000 1.000000 0.814400 7.932304 
0.012000 1.000000 0.805104 7.922103 
0.014000 1.000000 0.795618 7.912029 
0.016000 1.000000 0.785945 7.902084 
0.018000 1.000000 0.776088 7.892271 
0.020000 1.000000 0.766050 7.882591 
0.022000 1.000000 0.755834 7.873045 
0.024000 1.000000 0.745443 7.863636 
0.026000 1.000000 0.734881 7.854365 
0.028000 1.000000 0.724150 7.845234 
0.030000 1.000000 0.713253 7.836244 
0.032000 1.000000 0.702193 7.827398 
0.034000 1.000000 0.690974 7.818696 
0.036000 1.000000 0.679599 7.810140 
0.038000 1.000000 0.668070 7.801732 
0.040000 1.000000 0.656391 7.793474 
0.042000 1.000000 0.644565 7.785365 
0.044000 1.000000 0.632595 7.777409 
0.046000 1.000000 0.620485 7.769605 
0.048000 1.000000 0.608236 7.761957 
0.050000 1.000000 0.595853 7.754464 
0.052000 1.000000 0.583339 7.747128 
0.054000 1.000000 0.570696 7.739950 
0.056000 1.000000 0.557928 7.732931 
0.058000 1.000000 0.545039 7.726073 
0.060000 1.000000 0.532030 7.719376 
0.062000 1.000000 0.518906 7.712842 
0.064000 1.000000 0.505670 7.706471 
0.066000 1.000000 0.492324 7.700265 
0.068000 1.000000 0.478872 7.694225 
0.070000 1.000000 0.465317 7.688351 
0.072000 1.000000 0.451662 7.682644 
0.074000 1.000000 0.437910 7.677105 
0.076000 1.000000 0.424065 7.671736 
0.078000 1.000000 0.410130 7.666536 
0.080000 1.000000 0.396107 7.661507 
0.082000 1.000000 0.382000 7.656649 
0.084000 1.000000 0.367813 7.651963 
0.086000 1.000000 0.353548 7.647450 
0.088000 1.000000 0.339208 7.643110 
0.090000 1.000000 0.324797 7.638944 
0.092000 1.000000 0.310318 7.634953 
0.094000 1.000000 0.295773 7.631137 
0.096000 1.000000 0.281167 7.627497 
0.098000 1.000000 0.266502 7.624033 
0.100000 1.000000 0.251781 7.620745 
