0.000000 1.000000 0.859134 6.811053 
0.002000 1.000000 0.852122 6.774204 
0.004000 1.000000 0.844993 6.737847 
0.006000 1.000000 0.837749 6.701981 
0.008000 1.000000 0.830394 6.666606 
0.010000 1.000000 0.822931 6.631720 
0.012000 1.000000 0.815363 6.597322 
0.014000 1.000000 0.807693 6.563411 
0.016000 1.000000 0.799924 6.529985 
0.018000 1.000000 0.792059 6.497043 
0.020000 1.000000 0.784101 6.464583 
0.022000 1.000000 0.776052 6.432603 
0.024000 1.000000 0.767914 6.401102 
0.026000 1.000000 0.759691 6.370077 
0.028000 1.000000 0.751386 6.339527 
0.030000 1.000000 0.742999 6.309450 
0.032000 1.000000 0.734535 6.279843 
0.034000 1.000000 0.725995 6.250705 
0.036000 1.000000 0.717381 6.222032 
0.038000 1.000000 0.708696 6.193824 
0.040000 1.000000 0.699941 6.166076 
0.042000 1.000000 0.691120 6.138788 
0.044000 1.000000 0.682234 6.111957 
0.046000 1.000000 0.673285 6.085580 
0.048000 1.000000 0.664275 6.059655 
0.050000 1.000000 0.655206 6.034179 
0.052000 1.000000 0.646080 6.009151 
0.054000 1.000000 0.636898 5.984567 
0.056000 1.000000 0.627663 5.960424 
0.058000 1.000000 0.618375 5.936722 
0.060000 1.000000 0.609038 5.913456 
0.062000 1.000000 0.599651 5.890625 
0.064000 1.000000 0.590218 5.868226 
0.066000 1.000000 0.580739 5.846256 
0.068000 1.000000 0.571216 5.824714 
0.070000 1.000000 0.561651 5.803596 
0.072000 1.000000 0.552044 5.782900 
0.074000 1.000000 0.542398 5.762624 
0.076000 1.000000 0.532713 5.742765 
0.078000 1.000000 0.522991 5.723320 
0.080000 1.000000 0.513233 5.704289 
0.082000 1.000000 0.503441 5.685667 
0.084000 1.000000 0.493615 5.667453 
0.086000 1.000000 0.483757 5.649645 
0.088000 1.000000 0.473868 5.632239 
0.090000 1.000000 0.463949 5.615235 
0.092000 1.000000 0.454001 5.598629 
0.094000 1.000000 0.444025 5.582420 
0.096000 1.000000 0.434022 5.566605 
0.098000 1.000000 0.423993 5.551183 
0.100000 1.000000 0.413940 5.536150 
0.102000 1.000000 0.403862 5.521506 
0.104000 1.000000 0.393761 5.507248 
0.106000 1.000000 0.383639 5.493374 
0.108000 1.000000 0.373495 5.479882 
0.110000 1.000000 0.363330 5.466771 
0.112000 1.000000 0.353146 5.454038 
0.114000 1.000000 0.342943 5.441682 
0.116000 1.000000 0.332723 5.429701 
0.118000 1.000000 0.322484 5.418093 
0.120000 1.000000 0.312230 5.406856 
0.122000 1.000000 0.301959 5.395990 
0.124000 1.000000 0.291674 5.385492 
0.126000 1.000000 0.281374 5.375361 
0.128000 1.000000 0.271060 5.365595 
0.130000 1.000000 0.260734 5.356194 
0.132000 1.000000 0.250394 5.347154 
0.134000 1.000000 0.240044 5.338477 
0.136000 1.000000 0.229681 5.330159 
0.138000 1.000000 0.219309 5.322200 
0.140000 1.000000 0.208926 5.314598 
0.142000 1.000000 0.198534 5.307353 
0.144000 1.000000 0.188133 5.300463 
0.146000 1.000000 0.177724 5.293928 
0.148000 1.000000 0.167307 5.287746 
0.150000 1.000000 0.156883 5.281916 
0.152000 1.000000 0.146452 5.276438 
0.154000 1.000000 0.136016 5.271311 
0.156000 1.000000 0.125573 5.266533 
0.158000 1.000000 0.115125 5.262105 
0.160000 1.000000 0.104673 5.258025 
0.162000 1.000000 0.094217 5.254293 
0.164000 1.000000 0.083757 5.250908 
0.166000 1.000000 0.073293 5.247871 
0.168000 1.000000 0.062827 5.245179 
0.170000 1.000000 0.052359 5.242834 
0.172000 1.000000 0.041889 5.240834 
0.174000 1.000000 0.031418 5.239179 
0.176000 1.000000 0.020946 5.237869 
0.178000 1.000000 0.010473 5.236904 
0.180000 1.000000 0.000001 5.236284 
0.182000 1.000000 -0.010471 5.236008 
0.184000 1.000000 -0.020942 5.236077 
0.186000 1.000000 -0.031411 5.236491 
0.188000 1.000000 -0.041879 5.237249 
0.190000 1.000000 -0.052344 5.238351 
0.192000 1.000000 -0.062806 5.239799 
0.194000 1.000000 -0.073265 5.241592 
0.196000 1.000000 -0.083720 5.243730 
0.198000 1.000000 -0.094170 5.246214 
0.200000 1.000000 -0.104616 5.249044 
0.202000 1.000000 -0.115057 5.252220 
0.204000 1.000000 -0.125492 5.255744 
0.206000 1.000000 -0.135921 5.259614 
0.208000 1.000000 -0.146344 5.263834 
0.210000 1.000000 -0.156759 5.268402 
0.212000 1.000000 -0.167166 5.273319 
0.214000 1.000000 -0.177565 5.278586 
0.216000 1.000000 -0.187955 5.284205 
0.218000 1.000000 -0.198337 5.290176 
0.220000 1.000000 -0.208708 5.296499 
0.222000 1.000000 -0.219069 5.303176 
0.224000 1.000000 -0.229419 5.310207 
0.226000 1.000000 -0.239757 5.317595 
0.228000 1.000000 -0.250083 5.325339 
0.230000 1.000000 -0.260397 5.333442 
0.232000 1.000000 -0.270697 5.341903 
0.234000 1.000000 -0.280983 5.350725 
0.236000 1.000000 -0.291255 5.359909 
0.238000 1.000000 -0.301511 5.369456 
0.240000 1.000000 -0.311751 5.379368 
0.242000 1.000000 -0.321975 5.389645 
0.244000 1.000000 -0.332182 5.400290 
0.246000 1.000000 -0.342370 5.411305 
0.248000 1.000000 -0.352540 5.422689 
0.250000 1.000000 -0.362690 5.434446 
0.252000 1.000000 -0.372819 5.446577 
0.254000 1.000000 -0.382928 5.459084 
0.256000 1.000000 -0.393015 5.471968 
0.258000 1.000000 -0.403078 5.485231 
0.260000 1.000000 -0.413119 5.498876 
0.262000 1.000000 -0.423134 5.512903 
0.264000 1.000000 -0.433124 5.527315 
0.266000 1.000000 -0.443088 5.542114 
0.268000 1.000000 -0.453025 5.557303 
0.270000 1.000000 -0.462933 5.572882 
0.272000 1.000000 -0.472811 5.588854 
0.274000 1.000000 -0.482660 5.605221 
0.276000 1.000000 -0.492477 5.621986 
0.278000 1.000000 -0.502261 5.639151 
0.280000 1.000000 -0.512011 5.656717 
0.282000 1.000000 -0.521727 5.674687 
0.284000 1.000000 -0.531407 5.693064 
0.286000 1.000000 -0.541049 5.711849 
0.288000 1.000000 -0.550653 5.731046 
0.290000 1.000000 -0.560217 5.750655 
0.292000 1.000000 -0.569739 5.770681 
0.294000 1.000000 -0.579220 5.791125 
0.296000 1.000000 -0.588656 5.811989 
0.298000 1.000000 -0.598047 5.833276 
0.300000 1.000000 -0.607390 5.854989 
0.302000 1.000000 -0.616686 5.877131 
0.304000 1.000000 -0.625931 5.899702 
0.306000 1.000000 -0.635125 5.922707 
0.308000 1.000000 -0.644266 5.946147 
0.310000 1.000000 -0.653351 5.970025 
0.312000 1.000000 -0.662380 5.994343 
0.314000 1.000000 -0.671351 6.019105 
0.316000 1.000000 -0.680261 6.044312 
0.318000 1.000000 -0.689109 6.069967 
0.320000 1.000000 -0.697892 6.096073 
0.322000 1.000000 -0.706610 6.122631 
0.324000 1.000000 -0.715259 6.149645 
0.326000 1.000000 -0.723838 6.177116 
0.328000 1.000000 -0.732345 6.205047 
0.330000 1.000000 -0.740777 6.233441 
0.332000 1.000000 -0.749132 6.262300 
0.334000 1.000000 -0.757408 6.291625 
0.336000 1.000000 -0.765602 6.321420 
0.338000 1.000000 -0.773713 6.351686 
0.340000 1.000000 -0.781736 6.382425 
0.342000 1.000000 -0.789671 6.413640 
0.344000 1.000000 -0.797514 6.445332 
0.346000 1.000000 -0.805263 6.477504 
0.348000 1.000000 -0.812914 6.510157 
0.350000 1.000000 -0.820466 6.543292 
0.352000 1.000000 -0.827914 6.576912 
0.354000 1.000000 -0.835258 6.611017 
0.356000 1.000000 -0.842492 6.645610 
0.358000 1.000000 -0.849614 6.680692 
0.360000 1.000000 -0.856622 6.716263 
0.362000 1.000000 -0.863511 6.752325 
0.364000 1.000000 -0.870279 6.788879 
0.366000 1.000000 -0.876922 6.825924 
0.368000 1.000000 -0.883437 6.863463 
0.370000 1.000000 -0.889820 6.901495 
0.372000 1.000000 -0.896068 6.940021 
0.374000 1.000000 -0.902176 6.979040 
0.376000 1.000000 -0.908142 7.018553 
0.378000 1.000000 -0.913962 7.058559 
0.380000 1.000000 -0.919631 7.099057 
0.382000 1.000000 -0.925146 7.140046 
0.384000 1.000000 -0.930503 7.181526 
0.386000 1.000000 -0.935697 7.223495 
0.388000 1.000000 -0.940725 7.265952 
0.390000 1.000000 -0.945583 7.308895 
0.392000 1.000000 -0.950265 7.352320 
0.394000 1.000000 -0.954768 7.396227 
0.396000 1.000000 -0.959087 7.440612 
0.398000 1.000000 -0.963218 7.485473 
0.400000 1.000000 -0.967156 7.530804 
0.402000 1.000000 -0.970896 7.576604 
0.404000 1.000000 -0.974435 7.622867 
0.406000 1.000000 -0.977766 7.669589 
0.408000 1.000000 -0.980886 7.716765 
0.410000 1.000000 -0.983789 7.764389 
0.412000 1.000000 -0.986471 7.812457 
0.414000 1.000000 -0.988926 7.860960 
0.416000 1.000000 -0.991150 7.909893 
0.418000 1.000000 -0.993138 7.959249 
0.420000 1.000000 -0.994884 8.009019 
0.422000 1.000000 -0.996383 8.059195 
0.424000 1.000000 -0.997630 8.109769 
0.426000 1.000000 -0.998620 8.160732 
