0.000000 1.570796 2.096692 1.148510 
0.002000 1.570796 2.098973 1.140577 
0.004000 1.570796 2.101239 1.132708 
0.006000 1.570796 2.103489 1.124905 
0.008000 1.570796 2.105723 1.117165 
0.010000 1.570796 2.107942 1.109488 
0.012000 1.570796 2.110146 1.101874 
0.014000 1.570796 2.112334 1.094322 
0.016000 1.570796 2.114508 1.086832 
0.018000 1.570796 2.116667 1.079402 
0.020000 1.570796 2.118811 1.072033 
0.022000 1.570796 2.120940 1.064724 
0.024000 1.570796 2.123055 1.057474 
0.026000 1.570796 2.125156 1.050282 
0.028000 1.570796 2.127242 1.043149 
0.030000 1.570796 2.129314 1.036073 
0.032000 1.570796 2.131372 1.029054 
0.034000 1.570796 2.133416 1.022091 
0.036000 1.570796 2.135447 1.015185 
0.038000 1.570796 2.137463 1.008333 
0.040000 1.570796 2.139467 1.001537 
0.042000 1.570796 2.141456 0.994795 
0.044000 1.570796 2.143432 0.988107 
0.046000 1.570796 2.145395 0.981472 
0.048000 1.570796 2.147345 0.974890 
0.050000 1.570796 2.149282 0.968360 
0.052000 1.570796 2.151206 0.961882 
0.054000 1.570796 2.153116 0.955456 
0.056000 1.570796 2.155015 0.949080 
0.058000 1.570796 2.156900 0.942755 
0.060000 1.570796 2.158773 0.936479 
0.062000 1.570796 2.160634 0.930253 
0.064000 1.570796 2.162482 0.924076 
0.066000 1.570796 2.164318 0.917948 
0.068000 1.570796 2.166141 0.911868 
0.070000 1.570796 2.167953 0.905835 
0.072000 1.570796 2.169753 0.899849 
0.074000 1.570796 2.171541 0.893911 
0.076000 1.570796 2.173317 0.888018 
0.078000 1.570796 2.175081 0.882172 
0.080000 1.570796 2.176834 0.876371 
0.082000 1.570796 2.178575 0.870615 
0.084000 1.570796 2.180305 0.864904 
0.086000 1.570796 2.182023 0.859236 
0.088000 1.570796 2.183730 0.853613 
0.090000 1.570796 2.185426 0.848033 
0.092000 1.570796 2.187111 0.842497 
0.094000 1.570796 2.188785 0.837003 
0.096000 1.570796 2.190449 0.831551 
0.098000 1.570796 2.192101 0.826141 
0.100000 1.570796 2.193742 0.820772 
0.102000 1.570796 2.195373 0.815445 
0.104000 1.570796 2.196994 0.810158 
0.106000 1.570796 2.198603 0.804911 
0.108000 1.570796 2.200203 0.799705 
0.110000 1.570796 2.201792 0.794538 
0.112000 1.570796 2.203371 0.789411 
0.114000 1.570796 2.204939 0.784322 
0.116000 1.570796 2.206498 0.779272 
0.118000 1.570796 2.208046 0.774260 
0.120000 1.570796 2.209585 0.769286 
0.122000 1.570796 2.211114 0.764350 
0.124000 1.570796 2.212633 0.759451 
0.126000 1.570796 2.214142 0.754589 
0.128000 1.570796 2.215641 0.749763 
0.130000 1.570796 2.217131 0.744973 
