0.04	10.75	10.75	0.752
0.04	11.126	11.126	0.752
0.04	11.5	11.5	0.75
0.04	11.876	11.876	0.75
0.04	12.25	12.25	0.75
0.04	12.624	12.624	0.748
0.04	12.998	12.998	0.748
0.04	13.374	13.374	0.75
0.04	13.75	13.75	0.752
0.04	14.126	14.126	0.752
0.04	14.5	14.5	0.75
0.04	14.876	14.876	0.75
0.04	15.25	15.25	0.75
0.04	15.624	15.624	0.748
0.04	15.998	15.998	0.748
0.05	6.374	6.374	0.75
0.05	6.75	6.75	0.752
0.05	7.126	7.126	0.752
0.05	7.502	7.502	0.752
0.05	7.876	7.876	0.75
0.05	8.25	8.25	0.748
0.05	8.624	8.624	0.748
0.05	8.998	8.998	0.748
0.05	9.374	9.374	0.75
0.05	9.75	9.75	0.752
0.05	10.126	10.126	0.752
0.05	10.502	10.502	0.752
0.05	10.876	10.876	0.75
0.05	11.25	11.25	0.748
0.05	11.624	11.624	0.748
0.05	11.998	11.998	0.748
0.05	12.374	12.374	0.75
0.05	12.75	12.75	0.752
0.05	13.126	13.126	0.752
0.05	13.502	13.502	0.752
0.05	13.876	13.876	0.75
0.05	14.25	14.25	0.748
0.05	14.624	14.624	0.748
0.05	15	15	0.75
0.05	15.374	15.374	0.75
0.05	15.75	15.75	0.75
0.06	6.126	6.126	0.752
0.06	6.502	6.502	0.752
0.06	6.876	6.876	0.75
0.06	7.25	7.25	0.748
0.06	7.624	7.624	0.748
0.06	8	8	0.75
0.06	8.374	8.374	0.75
0.06	8.75	8.75	0.75
0.06	9.128	9.128	0.754
0.06	9.502	9.502	0.752
0.06	9.878	9.878	0.75
0.06	10.25	10.25	0.748
0.06	10.624	10.624	0.746
0.06	11	11	0.75
0.06	11.374	11.374	0.75
0.06	11.75	11.75	0.75
0.06	12.128	12.128	0.754
0.06	12.502	12.502	0.752
0.06	12.878	12.878	0.75
0.06	13.25	13.25	0.748
0.06	13.624	13.624	0.746
0.06	14	14	0.75
0.06	14.374	14.374	0.75
0.06	14.75	14.75	0.75
0.06	15.128	15.128	0.754
0.06	15.502	15.502	0.752
0.06	15.878	15.878	0.75
0.07	6.252	6.252	0.75
0.07	6.624	6.624	0.746
0.07	7	7	0.748
0.07	7.374	7.374	0.75
0.07	7.752	7.752	0.752
0.07	8.128	8.128	0.754
0.07	8.504	8.504	0.752
0.07	8.878	8.878	0.75
0.07	9.252	9.252	0.748
0.07	9.624	9.624	0.746
0.07	10	10	0.748
0.07	10.374	10.374	0.75
0.07	10.752	10.752	0.752
0.07	11.128	11.128	0.754
0.07	11.504	11.504	0.752
0.07	11.878	11.878	0.75
0.07	12.252	12.252	0.748
0.07	12.624	12.624	0.746
0.07	13	13	0.748
0.07	13.374	13.374	0.75
0.07	13.752	13.752	0.752
0.07	14.128	14.128	0.754
0.07	14.504	14.504	0.752
0.07	14.878	14.878	0.75
0.07	15.252	15.252	0.748
0.07	15.626	15.626	0.748
0.08	6.376	6.376	0.75
0.08	6.752	6.752	0.752
0.08	7.13	7.13	0.754
0.08	7.504	7.504	0.752
0.08	7.88	7.88	0.75
0.08	8.252	8.252	0.748
0.08	8.626	8.626	0.746
0.08	9	9	0.748
0.08	9.376	9.376	0.75
0.08	9.752	9.752	0.752
0.08	10.13	10.13	0.754
0.08	10.504	10.504	0.752
0.08	10.88	10.88	0.75
0.08	11.254	11.254	0.75
0.08	11.626	11.626	0.746
0.08	12.002	12.002	0.748
0.08	12.376	12.376	0.75
0.08	12.754	12.754	0.752
0.08	13.13	13.13	0.754
0.08	13.506	13.506	0.752
0.08	13.88	13.88	0.75
0.08	14.254	14.254	0.748
0.08	14.626	14.626	0.746
0.08	15.002	15.002	0.748
0.08	15.376	15.376	0.75
0.08	15.754	15.754	0.752
0.09	6.132	6.132	0.756
0.09	6.506	6.506	0.752
0.09	6.882	6.882	0.75
0.09	7.254	7.254	0.748
0.09	7.626	7.626	0.744
0.09	8.002	8.002	0.748
0.09	8.376	8.376	0.75
0.09	8.754	8.754	0.752
0.09	9.132	9.132	0.756
0.09	9.506	9.506	0.752
0.09	9.882	9.882	0.75
0.09	10.254	10.254	0.748
0.09	10.628	10.628	0.746
0.09	11.002	11.002	0.748
0.09	11.378	11.378	0.75
0.09	11.754	11.754	0.752
0.09	12.132	12.132	0.754
0.09	12.506	12.506	0.752
0.09	12.882	12.882	0.75
0.09	13.254	13.254	0.748
0.09	13.628	13.628	0.746
0.09	14.002	14.002	0.748
0.09	14.378	14.378	0.75
0.09	14.754	14.754	0.752
0.09	15.132	15.132	0.754
0.09	15.508	15.508	0.754
0.09	15.882	15.882	0.75
0.1	6.256	6.256	0.748
0.1	6.628	6.628	0.744
0.1	7.004	7.004	0.748
0.1	7.378	7.378	0.75
0.1	7.756	7.756	0.752
0.1	8.134	8.134	0.756
0.1	8.508	8.508	0.752
0.1	8.884	8.884	0.75
0.1	9.256	9.256	0.748
0.1	9.628	9.628	0.744
0.1	10.004	10.004	0.748
0.1	10.378	10.378	0.75
0.1	10.756	10.756	0.752
0.1	11.134	11.134	0.756
0.1	11.508	11.508	0.752
0.1	11.884	11.884	0.75
0.1	12.256	12.256	0.748
0.1	12.63	12.63	0.746
0.1	13.004	13.004	0.748
0.1	13.378	13.378	0.748
0.1	13.756	13.756	0.752
0.1	14.134	14.134	0.756
0.1	14.51	14.51	0.754
0.1	14.884	14.884	0.75
0.1	15.256	15.256	0.746
0.1	15.63	15.63	0.746
0.11	6.006	6.006	0.748
0.11	6.38	6.38	0.75
0.11	6.758	6.758	0.752
0.11	7.136	7.136	0.756
0.11	7.512	7.512	0.754
0.11	7.886	7.886	0.75
0.11	8.258	8.258	0.746
0.11	8.63	8.63	0.744
0.11	9.006	9.006	0.748
0.11	9.38	9.38	0.75
0.11	9.758	9.758	0.752
0.11	10.136	10.136	0.756
0.11	10.512	10.512	0.754
0.11	10.886	10.886	0.75
0.11	11.26	11.26	0.748
0.11	11.632	11.632	0.746
0.11	12.006	12.006	0.746
0.11	12.382	12.382	0.75
0.11	12.758	12.758	0.752
0.11	13.136	13.136	0.754
0.11	13.512	13.512	0.754
0.11	13.888	13.888	0.752
0.11	14.26	14.26	0.748
0.11	14.632	14.632	0.744
0.11	15.006	15.006	0.746
0.11	15.382	15.382	0.75
0.11	15.76	15.76	0.754
0.12	6.138	6.138	0.756
0.12	6.514	6.514	0.754
0.12	6.888	6.888	0.75
0.12	7.262	7.262	0.748
0.12	7.634	7.634	0.746
0.12	8.008	8.008	0.746
0.12	8.382	8.382	0.748
0.12	8.76	8.76	0.752
0.12	9.14	9.14	0.758
0.12	9.514	9.514	0.754
0.12	9.89	9.89	0.75
0.12	10.262	10.262	0.748
0.12	10.634	10.634	0.744
0.12	11.008	11.008	0.746
0.12	11.384	11.384	0.75
0.12	11.762	11.762	0.754
0.12	12.14	12.14	0.756
0.12	12.516	12.516	0.754
0.12	12.89	12.89	0.75
0.12	13.262	13.262	0.746
0.12	13.634	13.634	0.744
0.12	14.01	14.01	0.748
0.12	14.384	14.384	0.75
0.12	14.762	14.762	0.752
0.12	15.14	15.14	0.756
0.12	15.516	15.516	0.754
0.12	15.89	15.89	0.75
0.13	6.264	6.264	0.746
0.13	6.636	6.636	0.744
0.13	7.01	7.01	0.746
0.13	7.386	7.386	0.75
0.13	7.764	7.764	0.754
0.13	8.142	8.142	0.756
0.13	8.518	8.518	0.754
0.13	8.892	8.892	0.75
0.13	9.264	9.264	0.746
0.13	9.636	9.636	0.744
0.13	10.012	10.012	0.748
0.13	10.386	10.386	0.75
0.13	10.764	10.764	0.752
0.13	11.142	11.142	0.756
0.13	11.518	11.518	0.754
0.13	11.894	11.894	0.752
0.13	12.266	12.266	0.748
0.13	12.638	12.638	0.744
0.13	13.012	13.012	0.746
0.13	13.386	13.386	0.748
0.13	13.764	13.764	0.752
0.13	14.144	14.144	0.758
0.13	14.52	14.52	0.756
0.13	14.894	14.894	0.75
0.13	15.266	15.266	0.746
0.13	15.638	15.638	0.744
0.14	6.014	6.014	0.746
0.14	6.39	6.39	0.75
0.14	6.768	6.768	0.754
0.14	7.146	7.146	0.756
0.14	7.522	7.522	0.754
0.14	7.896	7.896	0.75
0.14	8.268	8.268	0.746
0.14	8.64	8.64	0.744
0.14	9.014	9.014	0.746
0.14	9.39	9.39	0.75
0.14	9.768	9.768	0.754
0.14	10.146	10.146	0.756
0.14	10.522	10.522	0.754
0.14	10.898	10.898	0.752
0.14	11.27	11.27	0.748
0.14	11.642	11.642	0.744
0.14	12.016	12.016	0.746
0.14	12.39	12.39	0.748
0.14	12.768	12.768	0.752
0.14	13.148	13.148	0.758
0.14	13.524	13.524	0.756
0.14	13.898	13.898	0.75
0.14	14.27	14.27	0.746
0.14	14.642	14.642	0.744
0.14	15.016	15.016	0.746
0.14	15.392	15.392	0.75
0.14	15.77	15.77	0.754
0.15	6.15	6.15	0.758
0.15	6.526	6.526	0.754
0.15	6.902	6.902	0.752
0.15	7.274	7.274	0.748
0.15	7.644	7.644	0.742
0.15	8.018	8.018	0.744
0.15	8.394	8.394	0.75
0.15	8.772	8.772	0.754
0.15	9.152	9.152	0.758
0.15	9.528	9.528	0.756
0.15	9.902	9.902	0.75
0.15	10.274	10.274	0.746
0.15	10.646	10.646	0.744
0.15	11.02	11.02	0.746
0.15	11.394	11.394	0.748
0.15	11.772	11.772	0.752
0.15	12.152	12.152	0.758
0.15	12.528	12.528	0.756
0.15	12.904	12.904	0.752
0.15	13.274	13.274	0.746
0.15	13.646	13.646	0.742
0.15	14.02	14.02	0.746
0.15	14.396	14.396	0.75
0.15	14.774	14.774	0.754
0.15	15.152	15.152	0.756
0.15	15.528	15.528	0.754
0.15	15.904	15.904	0.752
0.16	6.278	6.278	0.748
0.16	6.648	6.648	0.742
0.16	7.022	7.022	0.744
0.16	7.398	7.398	0.75
0.16	7.776	7.776	0.754
0.16	8.156	8.156	0.758
0.16	8.532	8.532	0.756
0.16	8.908	8.908	0.752
0.16	9.278	9.278	0.746
0.16	9.65	9.65	0.742
0.16	10.024	10.024	0.746
0.16	10.398	10.398	0.748
0.16	10.778	10.778	0.754
0.16	11.156	11.156	0.758
0.16	11.532	11.532	0.754
0.16	11.908	11.908	0.752
0.16	12.28	12.28	0.748
0.16	12.65	12.65	0.742
0.16	13.024	13.024	0.744
0.16	13.4	13.4	0.75
0.16	13.778	13.778	0.754
0.16	14.158	14.158	0.758
0.16	14.534	14.534	0.756
0.16	14.91	14.91	0.752
0.16	15.28	15.28	0.746
0.16	15.652	15.652	0.742
0.17	6.028	6.028	0.744
0.17	6.402	6.402	0.748
0.17	6.782	6.782	0.754
0.17	7.162	7.162	0.76
0.17	7.538	7.538	0.756
0.17	7.912	7.912	0.75
0.17	8.284	8.284	0.746
0.17	8.656	8.656	0.744
0.17	9.03	9.03	0.746
0.17	9.404	9.404	0.748
0.17	9.782	9.782	0.752
0.17	10.162	10.162	0.758
0.17	10.538	10.538	0.756
0.17	10.914	10.914	0.752
0.17	11.286	11.286	0.748
0.17	11.656	11.656	0.742
0.17	12.03	12.03	0.744
0.17	12.406	12.406	0.75
0.17	12.784	12.784	0.754
0.17	13.164	13.164	0.758
0.17	13.54	13.54	0.756
0.17	13.916	13.916	0.752
0.17	14.288	14.288	0.748
0.17	14.658	14.658	0.742
0.17	15.032	15.032	0.744
0.17	15.406	15.406	0.748
0.17	15.784	15.784	0.752
0.18	6.168	6.168	0.76
0.18	6.544	6.544	0.756
0.18	6.92	6.92	0.752
0.18	7.292	7.292	0.748
0.18	7.662	7.662	0.742
0.18	8.034	8.034	0.742
0.18	8.41	8.41	0.748
0.18	8.788	8.788	0.754
0.18	9.168	9.168	0.758
0.18	9.546	9.546	0.758
0.18	9.92	9.92	0.752
0.18	10.292	10.292	0.746
0.18	10.662	10.662	0.742
0.18	11.036	11.036	0.744
0.18	11.41	11.41	0.748
0.18	11.79	11.79	0.754
0.18	12.17	12.17	0.76
0.18	12.546	12.546	0.756
0.18	12.922	12.922	0.752
0.18	13.294	13.294	0.748
0.18	13.664	13.664	0.742
0.18	14.038	14.038	0.744
0.18	14.412	14.412	0.748
0.18	14.79	14.79	0.752
0.18	15.17	15.17	0.758
0.18	15.548	15.548	0.758
0.18	15.924	15.924	0.754
0.19	6.298	6.298	0.748
0.19	6.668	6.668	0.742
0.19	7.04	7.04	0.742
0.19	7.416	7.416	0.748
0.19	7.794	7.794	0.754
0.19	8.174	8.174	0.758
0.19	8.552	8.552	0.758
0.19	8.928	8.928	0.754
0.19	9.3	9.3	0.748
0.19	9.67	9.67	0.742
0.19	10.042	10.042	0.742
0.19	10.418	10.418	0.748
0.19	10.796	10.796	0.754
0.19	11.176	11.176	0.758
0.19	11.554	11.554	0.758
0.19	11.928	11.928	0.752
0.19	12.3	12.3	0.746
0.19	12.67	12.67	0.742
0.19	13.044	13.044	0.744
0.19	13.418	13.418	0.748
0.19	13.798	13.798	0.754
0.19	14.178	14.178	0.76
0.19	14.556	14.556	0.758
0.19	14.93	14.93	0.752
0.19	15.302	15.302	0.746
0.19	15.672	15.672	0.742
0.2	6.048	6.048	0.742
0.2	6.424	6.424	0.748
0.2	6.802	6.802	0.754
0.2	7.182	7.182	0.758
0.2	7.56	7.56	0.758
0.2	7.936	7.936	0.754
0.2	8.308	8.308	0.748
0.2	8.676	8.676	0.74
0.2	9.05	9.05	0.742
0.2	9.424	9.424	0.748
0.2	9.804	9.804	0.754
0.2	10.184	10.184	0.76
0.2	10.562	10.562	0.758
0.2	10.936	10.936	0.752
0.2	11.31	11.31	0.748
0.2	11.678	11.678	0.742
0.2	12.052	12.052	0.742
0.2	12.426	12.426	0.748
0.2	12.804	12.804	0.752
0.2	13.186	13.186	0.76
0.2	13.564	13.564	0.76
0.2	13.938	13.938	0.752
0.2	14.31	14.31	0.746
0.2	14.68	14.68	0.742
0.2	15.052	15.052	0.742
0.2	15.428	15.428	0.748
0.2	15.806	15.806	0.754
0.21	6.19	6.19	0.76
0.21	6.568	6.568	0.758
0.21	6.944	6.944	0.754
0.21	7.316	7.316	0.748
0.21	7.686	7.686	0.742
0.21	8.058	8.058	0.742
0.21	8.432	8.432	0.746
0.21	8.81	8.81	0.752
0.21	9.192	9.192	0.76
0.21	9.57	9.57	0.76
0.21	9.946	9.946	0.754
0.21	10.318	10.318	0.748
0.21	10.688	10.688	0.742
0.21	11.06	11.06	0.742
0.21	11.434	11.434	0.746
0.21	11.812	11.812	0.752
0.21	12.194	12.194	0.76
0.21	12.572	12.572	0.76
0.21	12.948	12.948	0.754
0.21	13.32	13.32	0.748
0.21	13.688	13.688	0.74
0.21	14.062	14.062	0.742
0.21	14.436	14.436	0.748
0.21	14.814	14.814	0.752
0.21	15.196	15.196	0.76
0.21	15.574	15.574	0.76
0.21	15.948	15.948	0.752
0.22	6.326	6.326	0.748
0.22	6.694	6.694	0.742
0.22	7.066	7.066	0.74
0.22	7.442	7.442	0.748
0.22	7.82	7.82	0.754
0.22	8.2	8.2	0.758
0.22	8.58	8.58	0.76
0.22	8.954	8.954	0.754
0.22	9.328	9.328	0.748
0.22	9.696	9.696	0.742
0.22	10.068	10.068	0.74
0.22	10.444	10.444	0.748
0.22	10.822	10.822	0.754
0.22	11.202	11.202	0.758
0.22	11.582	11.582	0.76
0.22	11.956	11.956	0.754
0.22	12.33	12.33	0.748
0.22	12.698	12.698	0.742
0.22	13.07	13.07	0.74
0.22	13.444	13.444	0.746
0.22	13.822	13.822	0.752
0.22	14.204	14.204	0.76
0.22	14.584	14.584	0.762
0.22	14.958	14.958	0.754
0.22	15.332	15.332	0.748
0.22	15.7	15.7	0.742
0.23	6.076	6.076	0.74
0.23	6.45	6.45	0.746
0.23	6.828	6.828	0.752
0.23	7.21	7.21	0.76
0.23	7.59	7.59	0.762
0.23	7.964	7.964	0.754
0.23	8.338	8.338	0.748
0.23	8.706	8.706	0.742
0.23	9.078	9.078	0.74
0.23	9.454	9.454	0.748
0.23	9.83	9.83	0.752
0.23	10.212	10.212	0.758
0.23	10.592	10.592	0.762
0.23	10.968	10.968	0.756
0.23	11.34	11.34	0.748
0.23	11.71	11.71	0.742
0.23	12.08	12.08	0.74
0.23	12.456	12.456	0.746
0.23	12.832	12.832	0.752
0.23	13.214	13.214	0.758
0.23	13.594	13.594	0.762
0.23	13.97	13.97	0.756
0.23	14.342	14.342	0.748
0.23	14.712	14.712	0.742
0.23	15.082	15.082	0.74
0.23	15.458	15.458	0.746
0.23	15.834	15.834	0.752
0.24	6.22	6.22	0.758
0.24	6.6	6.6	0.762
0.24	6.976	6.976	0.756
0.24	7.35	7.35	0.75
0.24	7.718	7.718	0.742
0.24	8.088	8.088	0.738
0.24	8.464	8.464	0.746
0.24	8.84	8.84	0.752
0.24	9.222	9.222	0.758
0.24	9.602	9.602	0.762
0.24	9.978	9.978	0.756
0.24	10.352	10.352	0.75
0.24	10.72	10.72	0.742
0.24	11.092	11.092	0.74
0.24	11.466	11.466	0.746
0.24	11.844	11.844	0.752
0.24	12.224	12.224	0.758
0.24	12.606	12.606	0.762
0.24	12.98	12.98	0.756
0.24	13.354	13.354	0.748
0.24	13.724	13.724	0.744
0.24	14.094	14.094	0.74
0.24	14.468	14.468	0.744
0.24	14.846	14.846	0.752
0.24	15.226	15.226	0.758
0.24	15.608	15.608	0.762
0.24	15.982	15.982	0.756
0.25	6.362	6.362	0.75
0.25	6.73	6.73	0.742
0.25	7.1	7.1	0.738
0.25	7.476	7.476	0.746
0.25	7.852	7.852	0.752
0.25	8.234	8.234	0.758
0.25	8.614	8.614	0.762
0.25	8.99	8.99	0.756
0.25	9.364	9.364	0.75
0.25	9.734	9.734	0.744
0.25	10.102	10.102	0.738
0.25	10.478	10.478	0.744
0.25	10.854	10.854	0.752
0.25	11.236	11.236	0.758
0.25	11.616	11.616	0.762
0.25	11.992	11.992	0.756
0.25	12.366	12.366	0.75
0.25	12.736	12.736	0.744
0.25	13.106	13.106	0.74
0.25	13.48	13.48	0.744
0.25	13.856	13.856	0.75
0.25	14.238	14.238	0.758
0.25	14.62	14.62	0.764
0.25	14.994	14.994	0.756
0.25	15.37	15.37	0.75
0.25	15.738	15.738	0.744
0.26	6.112	6.112	0.736
0.26	6.488	6.488	0.744
0.26	6.864	6.864	0.752
0.26	7.246	7.246	0.758
0.26	7.628	7.628	0.764
0.26	8.002	8.002	0.756
0.26	8.378	8.378	0.75
0.26	8.746	8.746	0.744
0.26	9.116	9.116	0.738
0.26	9.49	9.49	0.744
0.26	9.866	9.866	0.75
0.26	10.248	10.248	0.758
0.26	10.63	10.63	0.764
0.26	11.006	11.006	0.758
0.26	11.38	11.38	0.75
0.26	11.75	11.75	0.744
0.26	12.118	12.118	0.738
0.26	12.494	12.494	0.744
0.26	12.87	12.87	0.752
0.26	13.25	13.25	0.756
0.26	13.632	13.632	0.762
0.26	14.008	14.008	0.758
0.26	14.384	14.384	0.752
0.26	14.752	14.752	0.744
0.26	15.122	15.122	0.738
0.26	15.496	15.496	0.744
0.26	15.872	15.872	0.75
0.27	6.258	6.258	0.756
0.27	6.64	6.64	0.762
0.27	7.018	7.018	0.76
0.27	7.392	7.392	0.752
0.27	7.762	7.762	0.744
0.27	8.13	8.13	0.738
0.27	8.504	8.504	0.742
0.27	8.88	8.88	0.75
0.27	9.262	9.262	0.758
0.27	9.644	9.644	0.764
0.27	10.02	10.02	0.758
0.27	10.396	10.396	0.752
0.27	10.764	10.764	0.744
0.27	11.132	11.132	0.736
0.27	11.508	11.508	0.744
0.27	11.882	11.882	0.75
0.27	12.264	12.264	0.756
0.27	12.646	12.646	0.764
0.27	13.024	13.024	0.76
0.27	13.398	13.398	0.752
0.27	13.768	13.768	0.744
0.27	14.136	14.136	0.738
0.27	14.51	14.51	0.742
0.27	14.886	14.886	0.75
0.27	15.266	15.266	0.756
0.27	15.65	15.65	0.764
0.28	6.032	6.032	0.76
0.28	6.408	6.408	0.754
0.28	6.778	6.778	0.746
0.28	7.144	7.144	0.736
0.28	7.518	7.518	0.74
0.28	7.894	7.894	0.75
0.28	8.276	8.276	0.758
0.28	8.658	8.658	0.764
0.28	9.036	9.036	0.76
0.28	9.41	9.41	0.752
0.28	9.78	9.78	0.744
0.28	10.148	10.148	0.738
0.28	10.522	10.522	0.742
0.28	10.896	10.896	0.748
0.28	11.278	11.278	0.756
0.28	11.66	11.66	0.764
0.28	12.038	12.038	0.76
0.28	12.414	12.414	0.754
0.28	12.784	12.784	0.746
0.28	13.152	13.152	0.738
0.28	13.524	13.524	0.74
0.28	13.9	13.9	0.748
0.28	14.28	14.28	0.756
0.28	14.664	14.664	0.764
0.28	15.042	15.042	0.762
0.28	15.416	15.416	0.752
0.28	15.786	15.786	0.744
0.29	6.162	6.162	0.738
0.29	6.534	6.534	0.74
0.29	6.91	6.91	0.748
0.29	7.29	7.29	0.756
0.29	7.674	7.674	0.764
0.29	8.052	8.052	0.762
0.29	8.428	8.428	0.754
0.29	8.798	8.798	0.746
0.29	9.164	9.164	0.736
0.29	9.538	9.538	0.74
0.29	9.912	9.912	0.748
0.29	10.292	10.292	0.754
0.29	10.676	10.676	0.764
0.29	11.056	11.056	0.764
0.29	11.43	11.43	0.754
0.29	11.802	11.802	0.746
0.29	12.168	12.168	0.738
0.29	12.54	12.54	0.738
0.29	12.916	12.916	0.748
0.29	13.296	13.296	0.756
0.29	13.68	13.68	0.764
0.29	14.058	14.058	0.762
0.29	14.434	14.434	0.754
0.29	14.804	14.804	0.746
0.29	15.172	15.172	0.738
0.29	15.544	15.544	0.74
0.29	15.918	15.918	0.746
0.3	6.306	6.306	0.756
0.3	6.69	6.69	0.764
0.3	7.07	7.07	0.764
0.3	7.444	7.444	0.754
0.3	7.816	7.816	0.746
0.3	8.182	8.182	0.738
0.3	8.554	8.554	0.738
0.3	8.93	8.93	0.748
0.3	9.31	9.31	0.756
0.3	9.692	9.692	0.762
0.3	10.074	10.074	0.764
0.3	10.448	10.448	0.756
0.3	10.82	10.82	0.746
0.3	11.186	11.186	0.738
0.3	11.558	11.558	0.738
0.3	11.932	11.932	0.746
0.3	12.312	12.312	0.754
0.3	12.696	12.696	0.764
0.3	13.076	13.076	0.764
0.3	13.452	13.452	0.756
0.3	13.824	13.824	0.748
0.3	14.19	14.19	0.738
0.3	14.562	14.562	0.738
0.3	14.936	14.936	0.746
0.3	15.316	15.316	0.754
0.3	15.7	15.7	0.764
0.31	6.088	6.088	0.766
0.31	6.462	6.462	0.756
0.31	6.836	6.836	0.748
0.31	7.202	7.202	0.74
0.31	7.572	7.572	0.736
0.31	7.948	7.948	0.746
0.31	8.326	8.326	0.754
0.31	8.71	8.71	0.762
0.31	9.092	9.092	0.766
0.31	9.466	9.466	0.756
0.31	9.84	9.84	0.748
0.31	10.206	10.206	0.74
0.31	10.576	10.576	0.736
0.31	10.952	10.952	0.746
0.31	11.33	11.33	0.754
0.31	11.714	11.714	0.762
0.31	12.096	12.096	0.766
0.31	12.47	12.47	0.756
0.31	12.844	12.844	0.748
0.31	13.21	13.21	0.74
0.31	13.58	13.58	0.736
0.31	13.954	13.954	0.744
0.31	14.334	14.334	0.754
0.31	14.716	14.716	0.762
0.31	15.098	15.098	0.764
0.31	15.474	15.474	0.758
0.31	15.848	15.848	0.75
0.32	6.222	6.222	0.74
0.32	6.592	6.592	0.736
0.32	6.966	6.966	0.744
0.32	7.344	7.344	0.752
0.32	7.728	7.728	0.762
0.32	8.11	8.11	0.766
0.32	8.486	8.486	0.758
0.32	8.86	8.86	0.75
0.32	9.226	9.226	0.74
0.32	9.596	9.596	0.736
0.32	9.97	9.97	0.744
0.32	10.348	10.348	0.752
0.32	10.732	10.732	0.762
0.32	11.114	11.114	0.766
0.32	11.49	11.49	0.758
0.32	11.864	11.864	0.75
0.32	12.232	12.232	0.742
0.32	12.6	12.6	0.736
0.32	12.974	12.974	0.742
0.32	13.352	13.352	0.752
0.32	13.736	13.736	0.762
0.32	14.118	14.118	0.766
0.32	14.494	14.494	0.758
0.32	14.868	14.868	0.75
0.32	15.236	15.236	0.742
0.32	15.604	15.604	0.736
0.32	15.978	15.978	0.742
0.33	6.364	6.364	0.752
0.33	6.748	6.748	0.76
