0.000000 0.000000 2.095228 0.416629 
0.002000 0.012566 2.096025 0.398446 
0.004000 0.025133 2.096786 0.380587 
0.006000 0.037699 2.097513 0.363061 
0.008000 0.050265 2.098204 0.345873 
0.010000 0.062832 2.098862 0.329030 
0.012000 0.075398 2.099487 0.312540 
0.014000 0.087965 2.100080 0.296408 
0.016000 0.100531 2.100642 0.280642 
0.018000 0.113097 2.101172 0.265248 
0.020000 0.125664 2.101672 0.250232 
0.022000 0.138230 2.102144 0.235600 
0.024000 0.150796 2.102586 0.221359 
0.026000 0.163363 2.103001 0.207515 
0.028000 0.175929 2.103390 0.194074 
0.030000 0.188496 2.103752 0.181040 
0.032000 0.201062 2.104089 0.168421 
0.034000 0.213628 2.104401 0.156221 
0.036000 0.226195 2.104690 0.144446 
0.038000 0.238761 2.104956 0.133101 
0.040000 0.251327 2.105200 0.122191 
0.042000 0.263894 2.105424 0.111721 
0.044000 0.276460 2.105627 0.101695 
0.046000 0.289027 2.105812 0.092119 
0.048000 0.301593 2.105977 0.082995 
0.050000 0.314159 2.106126 0.074330 
0.052000 0.326726 2.106258 0.066126 
0.054000 0.339292 2.106375 0.058387 
0.056000 0.351858 2.106477 0.051117 
0.058000 0.364425 2.106566 0.044319 
0.060000 0.376991 2.106642 0.037996 
0.062000 0.389557 2.106706 0.032152 
0.064000 0.402124 2.106760 0.026788 
0.066000 0.414690 2.106804 0.021908 
0.068000 0.427257 2.106839 0.017514 
0.070000 0.439823 2.106866 0.013608 
0.072000 0.452389 2.106886 0.010191 
0.074000 0.464956 2.106901 0.007266 
0.076000 0.477522 2.106911 0.004833 
0.078000 0.490088 2.106916 0.002894 
0.080000 0.502655 2.106919 0.001450 
0.082000 0.515221 2.106920 0.000501 
0.084000 0.527788 2.106920 0.000048 
0.086000 0.540354 2.106921 0.000091 
0.088000 0.552920 2.106922 0.000630 
0.090000 0.565487 2.106925 0.001664 
0.092000 0.578053 2.106932 0.003194 
0.094000 0.590619 2.106942 0.005219 
0.096000 0.603186 2.106957 0.007737 
0.098000 0.615752 2.106979 0.010748 
0.100000 0.628319 2.107007 0.014250 
0.102000 0.640885 2.107044 0.018241 
0.104000 0.653451 2.107089 0.022719 
0.106000 0.666018 2.107145 0.027683 
0.108000 0.678584 2.107211 0.033130 
0.110000 0.691150 2.107289 0.039057 
0.112000 0.703717 2.107380 0.045462 
0.114000 0.716283 2.107485 0.052342 
0.116000 0.728849 2.107604 0.059694 
0.118000 0.741416 2.107739 0.067514 
0.120000 0.753982 2.107891 0.075798 
0.122000 0.766549 2.108060 0.084543 
0.124000 0.779115 2.108247 0.093745 
0.126000 0.791681 2.108454 0.103400 
0.128000 0.804248 2.108681 0.113503 
0.130000 0.816814 2.108929 0.124049 
0.132000 0.829380 2.109199 0.135035 
0.134000 0.841947 2.109492 0.146455 
0.136000 0.854513 2.109809 0.158304 
0.138000 0.867080 2.110150 0.170577 
0.140000 0.879646 2.110516 0.183268 
0.142000 0.892212 2.110909 0.196373 
0.144000 0.904779 2.111329 0.209884 
0.146000 0.917345 2.111777 0.223798 
0.148000 0.929911 2.112253 0.238107 
0.150000 0.942478 2.112758 0.252805 
0.152000 0.955044 2.113294 0.267887 
0.154000 0.967611 2.113861 0.283347 
0.156000 0.980177 2.114459 0.299177 
0.158000 0.992743 2.115090 0.315371 
0.160000 1.005310 2.115754 0.331923 
0.162000 1.017876 2.116451 0.348825 
0.164000 1.030442 2.117184 0.366073 
0.166000 1.043009 2.117951 0.383657 
0.168000 1.055575 2.118754 0.401572 
0.170000 1.068142 2.119594 0.419811 
0.172000 1.080708 2.120470 0.438366 
0.174000 1.093274 2.121385 0.457231 
0.176000 1.105841 2.122338 0.476398 
0.178000 1.118407 2.123329 0.495860 
0.180000 1.130973 2.124361 0.515611 
0.182000 1.143540 2.125432 0.535642 
0.184000 1.156106 2.126544 0.555946 
0.186000 1.168672 2.127697 0.576517 
0.188000 1.181239 2.128892 0.597347 
0.190000 1.193805 2.130128 0.618429 
0.192000 1.206372 2.131408 0.639756 
0.194000 1.218938 2.132731 0.661319 
0.196000 1.231504 2.134097 0.683113 
0.198000 1.244071 2.135507 0.705129 
0.200000 1.256637 2.136962 0.727360 
